Date,Cluster,Healthy,Incubating,Infected,M_Suscept,M_Latent,M_Infected,Risk,lat,lon
24,3,198,0,0,2250.4044634797856,2.9050301470684805,0.05341056195276836,3.416562591924087e-06,17.22720545,98.22567455
24,4,232,0,0,2244.183959290377,9.1626830236443,0.2675257491243107,1.582244951400493e-05,17.2121,97.7684
24,5,72,0,0,2251.965029986591,1.3693713318792153,0.01854336299474589,1.3021153637554705e-06,16.71198301,98.56604615
24,6,125,0,0,2251.1068633388854,2.221917200910355,0.03069646721770011,2.203892317502056e-06,17.3383,97.667
24,7,622,0,0,2249.7928508540335,3.5223304650607257,0.07442996173051333,5.4054396534289465e-06,17.56081089,97.92060989
25,0,480,0,0,23018.798698042254,29.746990666927996,0.9829930955675064,7.663938127504331e-05,17.33876038,98.1068906
25,1,217,0,0,11952.141890740333,11.650114269796777,0.25840626108787623,1.816591783123013e-05,17.11371281,98.40051491
25,2,554,0,0,2465.5627879700405,2.1967612168182886,0.05210571258211294,3.6433407454119598e-06,17.47290157,98.02630126
25,3,201,0,0,2465.1430977969244,2.602018576361564,0.06591911795283718,4.7001294518436155e-06,17.22720545,98.22567455
25,4,219,0,0,2459.5934600823607,8.218009254433706,0.2959312159704743,1.7656699442204508e-05,17.2121,97.7684
25,5,65,0,0,2466.5456726987118,1.2278634228469325,0.02311413883910735,1.6318159435376382e-06,16.71198301,98.56604615
25,6,126,0,0,2465.774591829931,1.9907768002851838,0.039645147751835676,2.7012891151576094e-06,17.3383,97.667
25,7,638,0,0,2464.597835144187,3.1567960302745335,0.08773135001063297,6.549836632285172e-06,17.56081089,97.92060989
26,0,494,0,0,24955.103658618897,26.65423882451537,1.101045871287332,8.650339240994056e-05,17.33876038,98.1068906
26,1,215,0,0,13007.92311167904,10.41852945666228,0.32497964724269524,2.2739750975733104e-05,17.11371281,98.40051491
26,2,559,0,0,2692.3514668533408,1.9655566208147428,0.06363418690383002,4.585302707225938e-06,17.47290157,98.02630126
26,3,197,0,0,2691.9736274796496,2.3294130077176103,0.07832282896063486,5.800882379849672e-06,17.22720545,98.22567455
26,4,224,0,0,2687.035516607769,7.36285145735657,0.32928808760424016,1.9531460254051298e-05,17.2121,97.7684
26,5,56,0,0,2693.2331993808957,1.1000845644564181,0.02810665494492838,2.0340442178414465e-06,16.71198301,98.56604615
26,6,139,0,0,2692.5408228281176,1.779791916299473,0.05155235170902801,3.488773002161539e-06,17.3383,97.667
26,7,616,0,0,2691.4888700498655,2.826234683840126,0.10261309341758686,7.7203588009357e-06,17.56081089,97.92060989
27,0,501,0,0,26957.147838429926,23.85824422535806,1.2316165879931056,9.689203667328518e-05,17.33876038,98.1068906
27,1,209,0,0,14109.85455487824,9.309142535155043,0.39251362308370485,2.8598208957357178e-05,17.11371281,98.40051491
27,2,552,0,0,2930.93344291476,1.7553742711552465,0.077260874481852,5.599808447537041e-06,17.47290157,98.02630126
